product_name,corp_id,corp_login,expert_partner_name,expert_role,proficiency_level,hire_type,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator,cst_basic_numerator,cst_basic_denominator,cst_deluxe_numerator,cst_deluxe_denominator,cst_premium_numerator,cst_premiun_denominator
TTL Full Service Consumer,50002702811,KM478976,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,0.4,1,0,0,26.183334,2,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702812,KW478977,MAGNIT,Tax Associate,PL2,New Hire,21,26,22,24,115.08,127.65,0,0,10881.16667,321,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702812,KW478977,MAGNIT,Tax Associate,PL2,New Hire,2,3,0,0,20.81,21.96,9,16,1112.6,32,26.654992,10,7.169437,3,13.82786,5,5.657695,2
TTL Assisted Consumer,50002702813,KC478978,MAGNIT,Tax Associate,PL2,New Hire,21,27,23,24,145.78,169.57,0,0,8620.683333,350,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702813,KC478978,MAGNIT,Tax Associate,PL2,New Hire,2,2,1,1,25.34,29.81,9,25,894.033333,43,8.054406,4,0,0,8.054406,4,0,0
TTL Assisted Consumer,50002702814,VK478979,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702815,KM478980,MAGNIT,Tax Associate,PL2,New Hire,10,19,14,18,110.3,129.35,0,0,3471.716664,254,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702815,KM478980,MAGNIT,Tax Associate,PL2,New Hire,0,0,0,0,4.26,4.71,2,3,54.900001,6,46.658387,13,10.246358,4,17.988844,5,18.423185,4
TTL Assisted Consumer,50002702816,KH478981,MAGNIT,Tax Associate,PL1,New Hire,2,5,3,5,48.42,77.68,0,0,6050.049993,216,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702816,KH478981,MAGNIT,Tax Associate,PL1,New Hire,-1,1,0,0,8.35,16.41,2,17,414.183334,30,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702817,KL478982,MAGNIT,Tax Associate,PL1,New Hire,7,16,13,16,58.64,69.18,0,0,4019.599997,218,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702817,KL478982,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,3.96,4.37,0,1,73.4,6,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702819,AK478984,MAGNIT,Tax Associate,PL2,New Hire,-1,1,0,1,17.36,21.92,0,0,2318.149998,48,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702819,AK478984,MAGNIT,Tax Associate,PL2,New Hire,0,0,0,0,5.98,6.47,4,6,465.049999,7,6.432575,3,6.432575,3,0,0,0,0
TTL Assisted Consumer,50002702820,RL478985,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,4.38,5.21,0,0,331.933334,12,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702821,CB478986,MAGNIT,Tax Associate,PL1,New Hire,21,30,24,29,212.37,280.54,0,0,16217.18334,620,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702821,CB478986,MAGNIT,Tax Associate,PL1,New Hire,3,3,0,0,41.96,58.82,7,33,1375.366668,73,9.159734,8,9.159734,8,0,0,0,0
TTL Assisted Consumer,50002702822,LG478987,MAGNIT,Tax Associate,PL2,New Hire,6,11,8,10,84.73,101.79,0,0,4891.683333,207,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702822,LG478987,MAGNIT,Tax Associate,PL2,New Hire,0,0,0,0,17.79,20.52,7,14,857.9,22,21.083824,9,8.231568,6,11.219213,2,1.633043,1
TTL Assisted Consumer,50002702823,LM478988,MAGNIT,Tax Associate,PL1,New Hire,23,34,28,31,100.84,128.54,0,0,10955.18333,281,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702823,LM478988,MAGNIT,Tax Associate,PL1,New Hire,3,3,0,0,29.74,36.24,15,31,1804.916664,55,15.918954,12,11.817995,10,0,0,4.100959,2
TTL Assisted Consumer,50002702824,LS478989,MAGNIT,Tax Associate,PL2,New Hire,26,40,35,39,262.25,346.98,0,0,11007.25001,767,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702824,LS478989,MAGNIT,Tax Associate,PL2,New Hire,2,2,0,0,48.43,59.32,32,45,1734.016667,83,49.991956,36,17.545986,20,16.946862,10,15.499108,6
TTL Assisted Consumer,50002702828,MB478993,MAGNIT,Tax Associate,PL2,New Hire,37,47,41,45,191.76,224.98,0,0,16359.48334,445,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702828,MB478993,MAGNIT,Tax Associate,PL2,New Hire,0,2,0,0,29.04,33.2,13,24,1551.599999,39,25.425213,14,4.926144,4,14.096421,6,6.402648,4
TTL Assisted Consumer,50002702829,MB478994,MAGNIT,Tax Associate,PL1,New Hire,8,20,13,19,122.74,151.49,0,0,7945.883327,350,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702829,MB478994,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,8.98,11.89,0,2,297.8,18,1.840526,2,0.776862,1,1.063664,1,0,0
TTL Assisted Consumer,50002702830,MM478995,MAGNIT,Tax Associate,PL1,New Hire,8,14,11,14,69.14,79.59,0,0,4979.116667,212,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702830,MM478995,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,7.29,7.86,0,1,203.216667,12,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702831,NH478996,MAGNIT,Tax Associate,PL2,New Hire,21,25,19,25,145.78,201.51,0,0,15903.48333,485,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702831,NH478996,MAGNIT,Tax Associate,PL2,New Hire,3,3,0,0,23.49,35.08,4,28,1804.683332,50,6.503745,3,4.60991,2,1.893835,1,0,0
TTL Assisted Consumer,50002702832,NM478997,MAGNIT,Tax Associate,PL1,New Hire,4,8,7,8,40.79,53.33,0,0,5090.25,112,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702832,NM478997,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,0.74,1.52,0,0,18.616667,1,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702833,NJ478998,MAGNIT,Tax Associate,PL1,New Hire,5,13,9,13,20.37,31.84,0,0,3966.083333,161,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702833,NJ478998,MAGNIT,Tax Associate,PL1,New Hire,-1,1,0,1,3.79,5.88,0,1,193.700001,9,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702836,NA479001,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,4.17,4.74,0,0,568.366667,11,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702836,NA479001,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,1.32,1.32,0,0,59.733333,1,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702839,CM479004,MAGNIT,Tax Associate,PL1,New Hire,0,2,1,2,8.15,9.74,0,0,2211.883332,77,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702839,CM479004,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,4.3,5.42,0,2,58.633333,12,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702841,PM479006,MAGNIT,Tax Associate,PL2,New Hire,31,34,31,32,230.69,264.66,0,0,13371.43334,540,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702841,PM479006,MAGNIT,Tax Associate,PL2,New Hire,0,0,0,0,32.52,35.28,17,38,2053.75,54,48.361081,16,14.136332,6,12.792933,6,13.312395,3
TTL Assisted Consumer,50002702842,PS479007,MAGNIT,Tax Associate,PL2,New Hire,47,61,54,58,239.67,289.91,0,0,13900.13333,628,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702842,PS479007,MAGNIT,Tax Associate,PL2,New Hire,0,0,0,0,9.94,12.68,3,6,406.433332,19,101.344022,17,8.638276,3,10.371426,2,76.268168,11
TTL Assisted Consumer,50002702843,MR479008,MAGNIT,Tax Associate,PL1,New Hire,-1,7,3,7,21.1,31.63,0,0,5223.850001,92,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702843,MR479008,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,14.24,17.48,6,14,484.100001,20,12.520616,9,5.018011,6,3.674281,1,3.828324,2
TTL Assisted Consumer,50002702844,RP479009,MAGNIT,Tax Associate,PL1,New Hire,2,11,5,9,56.21,71.91,0,0,6953.866661,201,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702844,RP479009,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,8.92,11.18,1,5,299.95,18,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702846,WR479011,MAGNIT,Tax Associate,PL1,New Hire,0,2,1,2,13.3,21.67,0,0,2310.766668,60,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702846,WR479011,MAGNIT,Tax Associate,PL1,New Hire,0,0,0,0,0.75,1.42,0,0,40.266667,2,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002702847,SD479012,MAGNIT,Tax Associate,PL2,New Hire,15,23,17,22,120.88,153.08,0,0,7630.316671,335,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702847,SD479012,MAGNIT,Tax Associate,PL2,New Hire,0,0,0,0,31.99,39.1,21,40,1570.666667,55,21.072503,18,11.134815,10,5.457885,6,4.479803,2
TTL Assisted Consumer,50002702848,SR479013,MAGNIT,Tax Associate,PL2,New Hire,14,21,17,19,159.4,201.2,0,0,15245.69999,511,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702848,SR479013,MAGNIT,Tax Associate,PL2,New Hire,-1,1,0,0,33.91,42.18,20,32,1284.033332,60,32.282889,23,21.764838,16,6.943576,4,3.574475,3
TTL Assisted Consumer,50002702849,SB479014,MAGNIT,Tax Associate,PL2,New Hire,39,45,40,43,163.3,198.12,0,0,15358.68333,424,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702849,SB479014,MAGNIT,Tax Associate,PL2,New Hire,5,6,0,0,44.89,54.19,22,45,1743.366665,72,21.257339,18,12.380512,11,8.876827,7,0,0
TTL Assisted Consumer,50002702851,SW479016,MAGNIT,Tax Associate,PL1,New Hire,27,38,32,35,167.89,234.8,0,0,17029.56667,515,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002702851,SW479016,MAGNIT,Tax Associate,PL1,New Hire,3,3,0,0,30.54,43.4,14,34,1177.683335,59,42.901203,12,38.233417,11,0,0,4.667786,1
TTL Assisted Consumer,50002702852,TA479017,MAGNIT,Tax Associate,PL1,New Hire,8,10,9,10,37.53,43.34,0,0,3736.166673,124,0,0,0,0,0,0,0,0
