product_name,expert_partner_name,expert_role,proficiency_level,contact_type,hire_type,expert_tenure_category,reporting_period,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator
TTL Full Service Consumer,INTUIT,Tax Specialist,PL1,Engagement,Re-Hire,N/A,26-Mar,0,0,0,0,0,0,0,0,0,0,4032.433629,1264
TTL Full Service Consumer,INTUIT,Tax Specialist,PL1,Engagement,Re-Hire,120+ days,26-Jan,0,0,0,0,0,0,8,23,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Specialist,PL1,Engagement,Re-Hire,120+ days,After Season,0,0,0,0,0,0,2,6,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Specialist,PL1,Engagement,Re-Hire,N/A,After Season,0,0,0,0,0,0,0,0,0,0,293.412309,112
TTL Full Service Consumer,INTUIT,Tax Specialist,PL1,Engagement,New Hire,N/A,26-Apr,0,0,0,0,0,0,0,0,0,0,32073.33384,15356
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,60-90 days,After Season,2,4,0,1,142.57,169.65,0,0,3814.66666,283,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,90-120 days,After Season,1,1,0,0,100.71,117.75,0,0,3683.566664,264,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,30-60 days,After Season,2,2,0,0,122.36,144.24,0,0,2436.749998,215,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,60-90 days,26-Jan,0,0,0,0,2.07,2.09,0,0,341.016666,9,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,30-60 days,26-Apr,21,32,3,4,759.54,887.83,0,0,38855.55,1840,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,30-60 days,Before Season,453,556,71,89,10194.9,11502.77,0,0,411329.35,28141,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,90-120 days,26-Feb,21,26,1,2,298.82,346.84,0,0,14285.3,865,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,90-120 days,26-Mar,19,38,9,14,612.05,709.41,0,0,24263.2,1726,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,90-120 days,26-Apr,192,286,23,44,7766.66,9110.22,0,0,403932.8333,19050,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,60-90 days,26-Feb,999,1616,362,547,23056.33,26328.48,0,0,1059562.317,57952,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,120+ days,26-Apr,6,8,0,1,380.74,453.91,0,0,15761.21667,1045,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,30-60 days,26-Mar,372,627,125,197,8446.76,9688.2,0,0,356145.8999,20474,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,< 30 days,26-Mar,51,92,11,22,1111.61,1276,0,0,51585.91666,2559,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,< 30 days,Before Season,100,125,20,23,2394.15,2718.79,0,0,86429.4667,5940,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,< 30 days,26-Apr,34,62,10,15,1205.93,1411.29,0,0,59192.93333,2749,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,< 30 days,Before Season,0,0,0,0,8.93,10.59,0,0,175.8,13,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,60-90 days,26-Mar,5,13,2,4,174.13,208.5,0,0,10153.98332,560,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,30-60 days,After Season,3,5,2,2,533.71,637.62,0,0,14964.99999,1012,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,< 30 days,26-Apr,9,11,1,1,344.98,403.69,0,0,17293.28333,833,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,90-120 days,26-Apr,2,4,0,0,145.79,168.16,0,0,7640.783332,411,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,60-90 days,26-Apr,63,116,13,20,3284.67,3834.3,0,0,146638.2833,7796,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,< 30 days,26-Feb,304,450,100,143,6143.26,6974.11,0,0,281606.4666,14382,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,30-60 days,26-Feb,1,1,0,0,52.22,59.96,0,0,1303.466669,141,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,120+ days,26-Mar,18,25,6,7,390.05,439.56,0,0,15557.91667,1051,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,120+ days,26-Apr,115,152,8,10,4302.87,5088.65,0,0,263554,11860,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,30-60 days,26-Feb,1179,1792,404,581,25849.12,29576.75,0,0,1090535.25,62044,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,120+ days,26-Feb,5,6,2,2,20.65,21.45,0,0,762.966669,39,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,< 30 days,26-Mar,145,284,40,68,3311.07,3831.69,0,0,190468.85,7979,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,30-60 days,Before Season,2,4,0,0,58.85,65.86,0,0,1807.38333,145,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,90-120 days,After Season,8,15,0,0,679.04,804.71,0,0,18897.11666,1226,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,< 30 days,26-Jan,120,166,31,41,2156.77,2471.42,0,0,119032.6333,5654,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,30-60 days,26-Jan,-1,1,0,1,33.74,37.13,0,0,1617.5,72,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,< 30 days,26-Feb,60,118,40,66,1154.08,1342.73,0,0,50970.66668,2648,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,120+ days,After Season,5,7,0,1,301.32,350.96,0,0,10982.18333,696,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,120+ days,After Season,24,52,3,7,2119.71,2522.68,0,0,79784.11668,4554,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,30-60 days,26-Apr,81,133,7,17,3733.29,4423.92,0,0,214940.6,9342,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,60-90 days,After Season,4,9,1,2,419.43,494.95,0,0,13730.48333,1053,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,90-120 days,26-Mar,413,637,42,74,9677.39,11121.74,0,0,531929.2166,27254,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,60-90 days,26-Feb,18,28,5,8,323.21,369.44,0,0,11997.78334,807,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,30-60 days,26-Jan,245,307,52,68,5960.73,6808.93,0,0,236851.1167,15337,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,30-60 days,Before Season,0,0,0,0,0,0,16,62,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,60-90 days,26-Jan,7,9,1,1,97.75,109.77,0,0,4113.383323,249,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,N/A,26-Mar,0,0,0,0,0,0,7,7,0,0,16209.43122,5351
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,60-90 days,Before Season,6,9,1,1,128.61,144.23,0,0,6368.916666,364,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,30-60 days,After Season,0,0,0,0,0,0,71,184,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,30-60 days,26-Mar,170,263,37,63,3551.16,4063.64,0,0,169196,8943,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,60-90 days,26-Apr,0,0,0,0,0,0,1347,1995,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,60-90 days,26-Mar,796,1307,158,271,18571.58,21171.3,0,0,910193.9167,47095,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,< 30 days,26-Feb,0,0,0,0,0,0,2509,3916,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,60-90 days,26-Apr,29,47,5,8,1274.56,1484.25,0,0,67043.73335,3247,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,60-90 days,26-Feb,0,0,0,0,0,0,73,108,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,60-90 days,26-Feb,0,0,0,0,0,0,8549,12657,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,120+ days,26-Mar,0,0,0,0,0,0,0,0,170.55,5,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,< 30 days,26-Apr,0,0,0,0,0,0,0,0,917.25,2,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,60-90 days,After Season,0,0,0,0,0,0,57,148,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,< 30 days,26-Apr,0,0,0,0,0,0,517,739,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,< 30 days,26-Feb,0,0,0,0,0,0,357,528,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,< 30 days,26-Jan,0,0,0,0,0,0,913,1636,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,120+ days,26-Feb,0,0,0,0,0,0,6,9,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,60-90 days,26-Jan,0,0,0,0,0,0,39,61,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,90-120 days,26-Mar,0,0,0,0,0,0,181,272,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,< 30 days,After Season,0,0,0,0,0,0,1,1,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,60-90 days,26-Mar,0,0,0,0,0,0,8841,12870,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,30-60 days,Before Season,2,2,0,0,11.44,12.5,0,0,51310.35,1911,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,120+ days,26-Apr,0,0,0,0,0,0,2165,3317,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,90-120 days,26-Apr,0,0,0,0,0.55,0.61,0,0,7248.266661,148,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,N/A,26-Mar,0,0,0,0,0,0,1,2,0,0,69079.32061,25307
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,N/A,26-Jan,0,0,0,0,0,0,3,7,0,0,14137.30715,6606
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,< 30 days,After Season,1,1,0,0,27.17,30.88,0,0,557.166666,24,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,< 30 days,Before Season,0,0,0,0,0,0,955,3626,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,New Hire,90-120 days,26-Mar,0,0,0,0,0,0,0,0,89.05,9,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,90-120 days,After Season,0,0,0,0,0,0,10,30,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,< 30 days,26-Feb,0,1,0,0,0.61,0.61,0,0,2947.166671,77,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,30-60 days,26-Jan,0,0,0,0,0,0,9,15,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,< 30 days,Before Season,0,0,0,0,4.32,4.46,0,0,53847.38334,2074,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,90-120 days,26-Mar,0,0,0,0,0,0,4962,7200,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,30-60 days,26-Apr,0,0,0,0,0,0,392,564,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,90-120 days,26-Feb,0,0,0,0,0,0,126,176,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,30-60 days,26-Feb,0,0,0,0,0,0,20,20,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,30-60 days,26-Jan,0,0,0,0,2.72,3,0,0,4120.099999,136,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,N/A,Before Season,0,0,0,0,0,0,43,71,0,0,2590.715424,1190
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,N/A,26-Jan,0,0,0,0,0,0,3,5,0,0,1927.176063,842
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,90-120 days,After Season,0,0,0,0,0,0,81,218,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,New Hire,30-60 days,26-Mar,0,0,0,0,0,0,0,0,618.65,27,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,N/A,26-Feb,0,0,0,0,0,0,4,4,0,0,72789.25966,31040
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,90-120 days,26-Mar,1,1,0,0,0.69,0.71,0,0,25220.01667,705,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,< 30 days,26-Mar,0,0,0,0,0,0,0,0,1514.683332,25,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,120+ days,26-Apr,0,0,0,0,0,0,112,190,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,30-60 days,26-Feb,1,1,0,0,4.71,5.33,0,0,17461.15,514,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,30-60 days,26-Apr,0,0,0,0,0,0,1813,2610,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,120+ days,26-Mar,0,0,0,0,0,0,0,0,255.183332,13,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,120+ days,26-Mar,0,0,0,0,0,0,154,229,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,60-90 days,26-Apr,0,0,0,0,0.42,0.57,0,0,1767.666665,45,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,120+ days,After Season,0,0,0,0,0,0,392,914,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,< 30 days,26-Jan,0,0,0,0,3.62,4.25,0,0,55.450001,8,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,30-60 days,26-Mar,0,0,0,0,0.99,1.01,0,0,12160.65,279,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,90-120 days,26-Apr,0,0,0,0,0,0,34,56,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,< 30 days,26-Jan,0,0,0,0,0.2,0.24,0,0,1130.866664,37,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,120+ days,26-Apr,0,0,0,0,0,0,0,0,271.55,5,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,< 30 days,26-Jan,0,0,0,0,0,0,4,4,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,N/A,Before Season,0,0,0,0,0,0,14,31,0,0,249.005732,110
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,90-120 days,26-Apr,0,0,0,0,0,0,3491,5181,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,30-60 days,26-Mar,0,0,0,0,0,0,1589,2168,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,< 30 days,26-Apr,0,0,0,0,0,0,129,200,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,60-90 days,After Season,0,0,0,0,0,0,28,47,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,90-120 days,After Season,0,0,0,0,0,0,0,0,395.766667,8,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,60-90 days,Before Season,0,0,0,0,0,0,48,132,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,< 30 days,26-Mar,0,0,0,0,0,0,1594,2253,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,60-90 days,Before Season,0,0,0,0,0,0,0,0,1728.266665,46,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,120+ days,After Season,0,0,0,0,0,0,0,0,698.800001,16,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,< 30 days,26-Mar,0,0,0,0,0,0,500,721,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,60-90 days,26-Mar,2,2,0,0,6.46,6.8,0,0,41962.78334,977,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,New Hire,120+ days,After Season,0,0,0,0,0,0,0,0,56.066667,2,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,30-60 days,26-Apr,0,0,0,0,0,0,0,0,99.533332,5,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,N/A,26-Apr,0,0,0,0,0,0,0,0,0,0,39264.6135,14527
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,30-60 days,26-Feb,0,0,0,0,0,0,9998,15066,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,N/A,After Season,0,0,0,0,0,0,0,0,0,0,7169.706466,2720
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,30-60 days,Before Season,0,0,0,0,0,0,3621,8989,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,N/A,26-Apr,0,0,0,0,0,0,0,0,0,0,16256.45082,6077
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,60-90 days,26-Mar,0,0,0,0,0,0,40,53,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,New Hire,120+ days,Before Season,0,0,0,0,0,0,0,0,1022.266666,84,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,30-60 days,26-Jan,0,0,0,0,0,0,2096,3643,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,30-60 days,26-Mar,0,0,0,0,0,0,3282,4902,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,60-90 days,26-Apr,0,0,0,0,0,0,566,829,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,< 30 days,Before Season,0,0,0,0,0,0,2,12,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,60-90 days,26-Jan,0,0,0,0,0,0,3,5,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,Re-Hire,60-90 days,26-Feb,1,1,0,0,4.14,4.26,0,0,20020.6,590,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,120+ days,After Season,0,0,0,0,0,0,55,125,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,Re-Hire,30-60 days,After Season,0,0,0,0,0,0,7,17,0,0,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,N/A,26-Feb,0,0,0,0,0,0,12,20,0,0,10860.8246,3925
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,New Hire,60-90 days,26-Apr,0,0,0,0,0,0,0,0,18.616667,1,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Chat,New Hire,120+ days,26-Apr,0,0,0,0,0,0,0,0,15.066667,2,0,0
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Engagement,New Hire,N/A,After Season,0,0,0,0,0,0,0,0,0,0,2849.877246,1141
TTL Full Service Consumer,INTUIT,Tax Associate,PL2,Phone,Re-Hire,120+ days,Before Season,3,3,0,0,0,0,0,0,455.933333,82,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,60-90 days,Before Season,1,3,0,1,121.06,134.96,0,0,3863.833333,328,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,30-60 days,26-Apr,12,15,1,1,407.54,473.3,0,0,26271.31667,999,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,30-60 days,26-Feb,135,206,26,36,3058.88,3476.39,0,0,156468.3166,7845,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,60-90 days,After Season,0,0,0,0,51.35,61.03,0,0,1567.866668,105,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,30-60 days,After Season,0,2,0,0,134.08,159.64,0,0,5043.8,250,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,60-90 days,26-Mar,1,1,0,0,20.15,23.88,0,0,1397.816664,71,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,60-90 days,26-Feb,84,120,14,20,2039.83,2297.48,0,0,99263.81667,5482,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,120+ days,26-Mar,-4,4,0,1,33.97,53.35,0,0,1911.283329,133,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,< 30 days,Before Season,0,0,0,0,0,0,0,0,3.1,2,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,60-90 days,26-Apr,6,6,0,0,241.01,286.97,0,0,8930.016661,631,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,90-120 days,26-Feb,10,18,3,5,332.52,379.62,0,0,11983.05,971,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,90-120 days,26-Mar,0,0,0,0,68.15,86.59,0,0,1766.333334,210,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,< 30 days,26-Jan,35,40,5,7,454.38,523.37,0,0,30042.83332,1241,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,60-90 days,26-Feb,0,0,0,0,9.05,10.76,0,0,302.149999,28,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,120+ days,26-Feb,29,29,3,3,297.48,338.27,0,0,15464.51667,754,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,60-90 days,26-Apr,7,9,0,0,202.4,235.09,0,0,13000.03333,492,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,< 30 days,26-Feb,47,68,6,11,946.41,1085.07,0,0,50032.73332,2290,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,30-60 days,Before Season,46,62,2,2,1130.12,1265.34,0,0,48684.91665,3174,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,30-60 days,26-Mar,33,60,4,9,919.44,1042.57,0,0,51117.93332,2281,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,90-120 days,After Season,2,2,0,0,55.72,70.32,0,0,5015.616665,113,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,30-60 days,Before Season,0,0,0,0,7.87,10.24,0,0,167.383334,13,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,30-60 days,26-Apr,28,45,2,4,1266.01,1476.26,0,0,71515.85001,3146,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,90-120 days,26-Mar,35,40,3,3,862.87,989.17,0,0,44579.6,2642,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,120+ days,26-Jan,5,5,0,0,43.11,48.24,0,0,1996.833333,113,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,120+ days,26-Apr,14,22,1,1,770.29,908.07,0,0,36580.5,2079,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,< 30 days,26-Apr,8,15,1,1,377.71,443.39,0,0,17114.11666,880,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,< 30 days,Before Season,13,20,0,0,346.65,388.52,0,0,13272.45,920,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,30-60 days,After Season,-2,2,0,1,111.29,135.34,0,0,2061.033333,139,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,60-90 days,After Season,1,2,0,0,18.6,26.41,0,0,848.866665,64,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,90-120 days,26-Apr,35,43,0,2,765.37,892.45,0,0,48560.23335,1809,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,30-60 days,26-Jan,23,29,2,3,555.25,634.4,0,0,21227.46666,1491,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,120+ days,After Season,13,16,0,0,375.17,444.76,0,0,13264.86667,856,0,0
TTL Full Service Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,< 30 days,26-Feb,22,42,8,14,405.62,466.28,0,0,20379.60001,983,0,0
